play,line,line lemmas,line type,RuSentiLex,EmoLex,LinisCrowd,ChenSkiena,ProductSentiRus,SentiRusColl,Eduard
griboyedov-gore-ot-uma,Боюсь суда́рь я одного смертельно,бояться сударь я один смертельно,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,"Чтоб множество не накоплялось их,",чтоб множество не накопляться они,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Дай волю вам оно бы и засело,",давать воля вы оно бы и засаживаться,spoken,0,0,1,1,-1,0,0
griboyedov-gore-ot-uma,А у меня что дело что не дело,а у я что дело что не дело,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Обычай мой такой:,обычай мой такой,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,Подписано так с плеч долой.,подписывать так с плечо долой,spoken,0,1,0,1,0,0,0
griboyedov-gore-ot-uma,Ну вот у праздника! ну вот вам и потеха!,ну вот у праздник ну вот вы и потеха,spoken,1,1,0,1,0,0,0
griboyedov-gore-ot-uma,"Однако нет теперь уж не до смеха,",однако нет теперь уж не до смех,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,"В глазах темно и замерла душа,",в глаз темно и замирать душа,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Грех не беда молва не хороша.,грех не беда молва не хороший,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Что мне молва? Кто хочет так и судит,что я молва кто хотеть так и судить,spoken,0,-1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Да батюшка задуматься принудит:,да батюшка задумываться принуждать,spoken,-1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Брюзглив неугомонен скор,брюзгливый неугомонный скорый,spoken,-1,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,Таков всегда а с этих пор...,таков всегда а с этот пора,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Ты можешь посудить...,ты мочь посудить,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,"Сужу-с не по рассказам,",судить с не по рассказ,spoken,0,1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,"Запрет он вас, — добро еще со мной,",запрет он вы добро еще со я,spoken,0,-1,1,1,0,0,-1
griboyedov-gore-ot-uma,А то помилуй бог как разом,а то помиловать бог как разом,spoken,0,0,1,1,-1,0,-1
griboyedov-gore-ot-uma,Меня Молчалина и всех с двора долой.,я молчалин и все с двор долой,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Подумаешь как счастье своенравно!,подумать как счастие своенравный,spoken,-1,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,"Бывает хуже с рук сойдет,",бывать плохо с рука сходить,spoken,1,-1,0,0,-1,0,-1
griboyedov-gore-ot-uma,"Когда ж печальное ничто на ум нейдет,",когда ж печальный ничто на ум нейти,spoken,-1,1,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,"Забылись музыкой и время шло так плавно,",забываться музыка и время идти так плавно,spoken,0,0,0,1,-1,0,-1
griboyedov-gore-ot-uma,"Судьба нас будто берегла,",судьба мы будто беречь,spoken,0,0,0,1,0,0,-1
griboyedov-gore-ot-uma,Ни беспокойства ни сомненья...,ни беспокойство ни сомнение,spoken,-1,-1,-1,-1,0,0,-1
griboyedov-gore-ot-uma,А горе ждет из-за угла.,а горе ждать из-за угол,spoken,-1,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Вот то-то-с моего вы глупого сужденья,вот то-то с мой вы глупый суждение,spoken,-1,-1,-1,-1,1,0,0
griboyedov-gore-ot-uma,Не жалуете никогда:,не жаловать никогда,spoken,1,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ан вот беда.,ан вот беда,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,На что вам лучшего пророка?,на что вы хороший пророк,spoken,1,1,1,1,-1,0,0
griboyedov-gore-ot-uma,Твердила я: в любви не будет в этой прока,твердить я в любовь не быть в этот прок,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Ни во́ веки веков.,ни во веко век,spoken,0,0,0,-1,0,0,0
griboyedov-gore-ot-uma,Как все московские ваш батюшка таков:,как все московский ваш батюшка таков,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Желал бы зятя он с звездами да с чинами,желать бы зять он с звезда да с чин,spoken,0,1,1,1,-1,0,0
griboyedov-gore-ot-uma,"А при звездах не все богаты между нами,",а при звезда не весь богатый между мы,spoken,1,1,1,1,-1,0,0
griboyedov-gore-ot-uma,Ну разумеется к тому б,ну разуметься к то б,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,"И деньги чтоб пожить чтоб мог давать он ба́лы,",и деньги чтоб пожить чтоб мочь давать он бал,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Вот например полковник Скалозуб:,вот например полковник скалозуб,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,И золотой мешок и метит в генералы.,и золотой мешок и метить в генерал,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Куда как мил! и весело мне страх,куда как милый и весело я страх,spoken,0,1,1,1,1,0,-1
griboyedov-gore-ot-uma,"Выслушивать о фрунте и рядах,",выслушивать о фрунт и ряд,spoken,0,-1,0,0,0,0,-1
griboyedov-gore-ot-uma,Он слова умного не выговорил сроду —,он слово умный не выговаривать сроду,spoken,0,1,0,1,1,0,-1
griboyedov-gore-ot-uma,Мне все равно что за него что в воду.,я все равный что за он что в вода,spoken,0,0,0,-1,-1,0,-1
griboyedov-gore-ot-uma,"Да-с так сказать речист а больно не хитер,",да с так сказать речистый а больно не хитрый,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Но будь военный будь он статский,но быть военный быть он статский,spoken,0,0,0,-1,0,0,1
griboyedov-gore-ot-uma,Кто так чувствителен и весел и остер,кто так чувствительный и веселый и острый,spoken,0,1,1,1,-1,0,1
griboyedov-gore-ot-uma,Как Александр Андреич Чацкий!,как александр андреич чацкий,spoken,0,0,0,1,0,0,1
griboyedov-gore-ot-uma,"Не для того чтоб вас смутить,",не для то чтоб вы смущать,spoken,0,-1,0,0,-1,0,1
griboyedov-gore-ot-uma,Давно прошло не воротить.,давно проходить не воротить,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,А помнится...,а помниться,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Что помнится? Он славно,что помниться он славно,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,"Пересмеять умеет всех,",пересмеивать уметь весь,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,"Болтает шутит мне забавно,",болтать шутить я забавно,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Делить со всяким можно смех.,делить со всякий можно смех,spoken,0,1,0,-1,-1,0,1
griboyedov-gore-ot-uma,И только? будто бы? — Слезами обливался,и только будто бы слеза обливаться,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Я помню бедный он как с вами расставался.,я помнить бедный он как с вы расставаться,spoken,-1,0,-1,1,-1,0,-1
griboyedov-gore-ot-uma,— Что сударь плачете? живите-ка смеясь. —,что сударь плакать жить ка смеяться,spoken,-1,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,А он в ответ: «Недаром Лиза плачу,а он в ответ недаром лиза плакать,spoken,-1,-1,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,Кому известно что́ найду я воротясь?,кто известно что находить я воротиться,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,И сколько может быть утрачу!»,и сколько мочь быть утрачивать,spoken,0,-1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Бедняжка будто знал что года через три...,бедняжка будто знать что год через три,spoken,-1,1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Послушай вольности ты лишней не бери.,послушать вольность ты лишний не брать,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Я очень ветрено быть может поступила,я очень ветрено быть мочь поступать,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"И знаю и винюсь, но где же изменила?",и знать и виниться но где же изменять,spoken,-1,1,0,-1,-1,0,0
griboyedov-gore-ot-uma,Кому? чтоб укорять неверностью могли.,кто чтоб укорять неверность мочь,spoken,-1,-1,0,0,0,0,0
griboyedov-gore-ot-uma,"Да с Чацким правда мы воспитаны росли,",да с чацкий правда мы воспитывать расти,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Привычка вместе быть день каждый неразлучно,привычка вместе быть день каждый неразлучный,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,"Связала детскою нас дружбой, но потом",связывать детская мы дружба но потом,spoken,1,0,1,-1,-1,0,0
griboyedov-gore-ot-uma,Он съехал уж у нас ему казалось скучно,он съезжать уж у мы он казаться скучно,spoken,0,0,0,0,1,0,0
griboyedov-gore-ot-uma,"И редко посещал наш дом,",и редко посещать наш дом,spoken,0,0,1,-1,1,0,0
